"day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS"
2,2016,10,4,"2016-10-04",60.5,54.2,1023.5,9.7,12.4,20,27,66,55.9,0.01,0,-0.456441296341497
6,2015,12,26,"2015-12-26",51.4,42.3,1032,8.9,11.3,20,27,66,46,0.07,0,-1.57628146378395
1,2012,10,22,"2012-10-22",57.8,40.1,1017.4,10,4.3,20,26,66,48.9,0,0,0.295951316158901
1,2017,6,5,"2017-06-05",56.6,54.5,1011.5,7,8.4,20,25.1,66,50,0,0,0.707142627641677
6,2015,9,26,"2015-09-26",59.4,47.2,1030.1,10,11.4,20,26,70,52,0,0,-0.158983751864595
5,2012,8,31,"2012-08-31",78.7,56.1,1016.3,9.9,3.9,20,27,90,68,0,0,1.10083643650816
1,2020,9,14,"2020-09-14",69.5,61.2,1016.6,9.5,9.9,20,24.1,75,59,0,0,-2.50364910244723
2,2020,9,15,"2020-09-15",61.5,45.7,1023.7,10,13.4,20,28,75,50,0,0,-2.3986640867495
5,2014,6,27,"2014-06-27",63.9,53.8,1018,9.8,13.6,20,34,75,59,0.13,0,0.742137632874253
5,2012,8,10,"2012-08-10",75.3,71.3,1011.6,7.6,5.4,20,23.9,79,66.2,0,1,0.365941326624054
5,2016,12,9,"2016-12-09",36.6,19.2,1013.3,10,15.4,20,28.9,46.9,34,0,0,1.10083643650816
1,2018,2,5,"2018-02-05",42.5,38.1,1008.3,5.1,14.1,20,29.9,46.9,33.1,1.28,1,1.14458019304889
1,2016,4,4,"2016-04-04",36.5,22.1,1015.4,8.2,10.3,20,29.9,46.9,30.9,0.07,0,0.943358912961569
2,2016,12,6,"2016-12-06",41.7,31.3,1017,10,11.9,20,28.9,46.9,30.9,0.02,0,1.18832394958961
1,2013,3,25,"2013-03-25",38.1,29.8,1003.3,10,9.7,20,28,46.9,32,0,0,-0.675160079045101
3,2017,4,5,"2017-04-05",42.6,38.4,1010.8,7.8,14.1,20,27,46.9,39,0.38,1,0.103478787379729
1,2020,2,10,"2020-02-10",43.5,37.7,1025.2,9.1,14.1,20,27,46.9,39,0.01,0,-0.027752482242433
7,2019,1,6,"2019-01-06",39.7,34,1007.1,9.6,13.1,20,28.9,46.9,34,0.86,0,-1.74250773863869
1,2020,1,20,"2020-01-20",28.1,16.1,1015.1,10,15.7,20,27,46.9,21.9,0.04,0,-1.62002522032467
7,2020,3,8,"2020-03-08",38.6,22.8,1026.4,10,13.4,20,27,46.9,28,0,0,-1.46254769677808
4,2019,11,21,"2019-11-21",43.3,36.2,1017.1,10,13,20,26,48.9,34,0.09,0,0.628403865868379
5,2015,3,27,"2015-03-27",42.4,40,1004.3,5.1,13.1,20,31.1,48.9,37.9,0.44,1,-0.3777025345682
6,2017,4,22,"2017-04-22",46.7,44.5,1012.1,5.7,13.2,20,27,48.9,44.1,0.19,0,-0.21147625971346
6,2019,2,16,"2019-02-16",41.1,32.4,1007.1,7.9,10.6,20,26,48.9,30,0.05,0,-0.351456280643767
6,2020,1,25,"2020-01-25",43.1,39.6,1023.5,9,12.3,20,28.9,48.9,28,0,0,-1.68126647948168
7,2014,3,30,"2014-03-30",46.3,44.7,1001.5,1.7,13.8,20,28,55.4,39.9,1.22,1,-1.2088339088419
4,2016,1,14,"2016-01-14",28.9,14.7,1013.1,8.1,11.4,20,27,37.9,27,0.01,0,0.190966300461171
1,2015,2,9,"2015-02-09",37.1,34.3,1014.1,6.3,14.9,20,28,37.9,30.9,0.04,0,-0.246471264946037
1,2018,1,15,"2018-01-15",31.6,24.5,1034.9,9.1,15.4,20,25.1,37.9,25,0,0,-0.456441296341497
7,2016,11,6,"2016-11-06",49.9,42.3,1019.1,9,10.5,20,28.9,55.9,36,0,0,-0.3777025345682
1,2019,4,1,"2019-04-01",41.8,26.6,1014.7,10,15.2,20,28,55.9,36,0.07,0,0.234710057001892
1,2015,12,21,"2015-12-21",49.5,40.8,1025.2,9.4,14.3,20,28,55.9,34,0,0,0.322197570083334
7,2015,9,20,"2015-09-20",70.7,65.3,1014.1,7.5,8.9,20,27,80.1,64,0,1,-0.16773250317274
1,2019,5,27,"2019-05-27",62.1,54.7,1010.3,10,11.4,20,22,69.1,51.1,0,0,-1.16509015230117
5,2014,9,26,"2014-09-26",63.1,59.1,1020.5,7.9,15.8,20,27,69.1,57.9,1.99,0,0.593408860635803
7,2012,10,14,"2012-10-14",58.7,45.9,1021.9,10,5,20,26,69.1,44.6,0,0,-0.508933804190362
6,2018,9,22,"2018-09-22",68.8,60.1,1017.3,9.6,14.4,20,26,78.1,53.1,0,0,-0.115239995323875
6,2019,8,10,"2019-08-10",71.2,62.7,1007.8,10,10.5,20,24.1,78.1,64,0,0,-0.027752482242433
2,2017,9,19,"2017-09-19",65.5,65.4,1016.3,3.3,14.5,20,28,71.1,63,0.02,1,0.750886384182398
1,2012,9,10,"2012-09-10",65.4,49.1,1014.3,10,5.7,20,26,71.1,55.4,0.16,0,0.540916352786938
1,2012,10,15,"2012-10-15",65.3,57.8,1009.5,9.4,4.5,20,26,71.1,61,0,0,0.278453813542613
1,2013,2,4,"2013-02-04",29,16.9,1008.3,8.8,15.5,20,28,30.9,26.6,0,0,-0.193978757097172
3,2015,2,25,"2015-02-25",29.9,21.8,1009.4,7.9,12.4,20,27,33.8,23,0.02,0,0.46217759101364
4,2014,3,20,"2014-03-20",43.8,38.5,9999.9,7.4,11.3,20,28,51.8,35.6,99.99,1,0.453428839705496
7,2017,3,12,"2017-03-12",20,2.6,1021.2,10,16.1,20,29.9,26.1,15.1,0,0,-0.517682555498506
4,2013,5,16,"2013-05-16",57.7,50.1,1006.9,7.1,12.5,20,28,64.9,53.1,0.02,0,-0.141486249248307
4,2014,6,12,"2014-06-12",61,53,1019.7,10,13.4,20,26,66.9,55.9,0,0,-0.10649124401573
3,2014,6,18,"2014-06-18",71.6,62.9,1010.8,6.4,10.1,20,26,82.9,59,0.01,1,0.768383886798686
6,2013,1,5,"2013-01-05",37.3,24.5,1017.3,10,13.2,20,28,42.1,30.9,0,0,-1.62877397163281
2,2017,1,10,"2017-01-10",35.6,26.3,1037.4,10,13.6,20,0,42.1,15.1,0,0,0.190966300461171
4,2017,2,16,"2017-02-16",36.1,28.8,993.5,9.2,14.4,20,31.1,44.1,21.9,0.63,1,0.6721476224091
2,2015,1,20,"2015-01-20",35.7,23.4,1009.5,10,13.1,20,26,44.1,33.1,0.03,0,-0.657662576428813
1,2015,3,9,"2015-03-09",35.6,26.1,1020.1,9.6,9.5,20,25.1,44.1,24.1,0,0,0.750886384182398
5,2015,12,18,"2015-12-18",54.2,52.4,1002.9,2.4,11.3,20,24.1,60.1,42.1,0.64,1,1.67825402284568
3,2019,5,29,"2019-05-29",54.6,51.3,1007.6,8.1,13.2,20,25.1,60.1,46.9,0.45,0,0.225961305693748
1,2019,10,21,"2019-10-21",55.2,52,1016.7,9.5,13.5,20,28,60.1,39,0.2,0,-0.141486249248307
4,2012,10,11,"2012-10-11",53.4,35.3,1018.9,10,5.5,20,28.9,62.6,46.9,0.02,0,0.715891378949821
3,2018,11,7,"2018-11-07",57.9,52.2,1012.9,8.4,13.7,20,26,62.6,55,0.35,0,1.05709267996744
3,2019,2,27,"2019-02-27",21.6,-0.8,1027.6,10,10.9,20,32.1,33.1,17.1,0,0,-0.403948788492632
2,2015,2,24,"2015-02-24",14.3,0.2,1024.1,10,11.9,20,26,33.1,8.1,0,0,0.0422375282227203
6,2017,2,4,"2017-02-04",28.4,10.8,1021.4,10,14.1,20,25.1,33.1,24.1,0,0,-0.298963772794902
5,2014,3,14,"2014-03-14",25.4,9,1018.4,10,15.1,20,28.9,35.1,19,0.03,0,0.0859812847634411
7,2018,12,23,"2018-12-23",36.7,23.9,1015.1,10,11.6,20,32.1,51.1,32,0.02,0,-0.613918819888092
7,2018,12,16,"2018-12-16",43.8,37.8,1017.9,8.4,15.2,20,28.9,51.1,42.1,0.55,0,0.409685083164775
3,2018,1,24,"2018-01-24",41.1,36.1,1008.5,8.8,13.9,20,28.9,51.1,34,0.68,1,0.348443824007766
6,2012,11,24,"2012-11-24",44.1,27.7,1006.8,9.5,7.6,20,30.9,53.1,37.9,0.01,1,-1.02511013137087
1,2018,11,5,"2018-11-05",47.5,41.9,1030.9,9.7,9.2,20,32.1,53.1,37,0,0,1.60826401238053
4,2018,10,25,"2018-10-25",45.3,32.4,1015.5,10,14.2,20,28.9,53.1,42.1,0,0,1.6432590176131
2,2016,11,29,"2016-11-29",43.8,38.5,1021.7,8.5,9.7,20,27,53.6,33.1,0,0,1.54702275322352
4,2015,1,8,"2015-01-08",13.1,-2.4,1022.7,9.9,14.8,21,29.9,27,6.1,0,0,-0.0190037309342888
2,2015,1,6,"2015-01-06",20.8,5.2,1025.2,8.8,10.3,21,31.1,28,19,0,0,1.76574153592712
5,2019,12,20,"2019-12-20",24.2,11.6,1027.8,10,13.5,21,28.9,30,17.1,0,0,1.07459018258373
3,2014,1,1,"2014-01-01",28.2,10.4,1025.6,10,11.3,21,28.9,32,25,0,0,-1.54128645855137
5,2018,1,26,"2018-01-26",25.3,7,1035,10,14.4,21,31.1,32,21,0,0,0.890866405112704
3,2014,3,5,"2014-03-05",29.5,18.3,1024.3,9.5,7.1,21,26,36,25,0,0,-0.73640133820211
4,2013,2,21,"2013-02-21",30.6,14.1,1009.7,10,17.3,21,29.9,36,28,0.03,0,-0.675160079045101
3,2015,4,1,"2015-04-01",37.9,24.8,1012.3,9.8,11.5,21,26,46,34,0.01,0,0.637152617176523
7,2015,3,15,"2015-03-15",38.5,33.8,1002.5,7,12.3,21,28.9,46,30.9,1.16,0,-1.01636138006272
6,2015,3,14,"2015-03-14",38.7,33.3,1025.1,5.8,10.8,21,28,46,26.1,0,1,-0.596421317271804
3,2018,11,21,"2018-11-21",39.9,28.6,1014.7,9.7,13.8,21,27,46,34,0.04,0,1.37204772706063
4,2019,3,21,"2019-03-21",40.7,32.6,1023,10,12.7,21,26,48,24.1,0,0,0.427182585781063
1,2013,2,11,"2013-02-11",36.4,32,1022.1,7.6,9.8,21,28.9,48,24.1,0,0,-0.876381359132417
4,2013,1,10,"2013-01-10",43.5,30.4,1024,9.9,14.7,21,32.1,48,36,0,0,-0.176481254480884
6,2018,4,7,"2018-04-07",43.5,37.2,1008.6,8.7,10.7,21,29.9,50,28.9,0.1,0,-0.771396343434687
7,2018,4,8,"2018-04-08",37.9,28.3,1009.4,9.5,11.2,21,28,50,33.1,0.03,0,-0.937622618289426
5,2017,1,13,"2017-01-13",46.8,37.5,1022.8,7.2,12.6,21,25.1,50,37.9,0.39,0,0.25220755961818
4,2013,3,28,"2013-03-28",42.5,34.5,1011.7,9.9,12.5,21,25.1,50,37.9,0.02,0,-0.228973762329749
2,2017,4,25,"2017-04-25",49.7,46.6,1021.4,6.7,14.2,21,28.9,52,42.1,0.01,0,1.29330896528734
6,2018,4,14,"2018-04-14",47.7,45,1017.1,7,13.7,21,28.9,52,42.1,0.08,0,0.427182585781063
4,2016,2,4,"2016-02-04",51.6,49.4,1015.2,3.1,13,21,28,54,35.1,0.75,1,0.295951316158901
1,2016,2,29,"2016-02-29",47.8,40.9,1006.4,7.2,17,21,27,54,39.9,0,0,0.35719257531591
3,2020,11,18,"2020-11-18",38.1,21.8,1022.4,10,15.4,21,28,54,33.1,0,0,-2.45115659459837
6,2018,12,29,"2018-12-29",48.4,44,1011.3,4.1,14.2,21,28.9,54,35.1,0.67,1,-0.666411327736957
2,2014,5,20,"2014-05-20",56.4,45.7,1015.4,9.9,10.4,21,28.9,64,51.1,0.11,0,0.654650119792812
6,2017,4,29,"2017-04-29",54.2,51.6,1015.5,2.7,11.6,21,28,64,48.2,0.11,1,0.750886384182398
5,2019,10,18,"2019-10-18",55,42.4,1002.8,10,14.9,21,39,64,51.1,0.21,0,0.514670098862505
5,2014,10,24,"2014-10-24",54.3,51.1,1003.1,7.6,15.7,21,29.9,64,51.1,0.16,0,0.820876394647551
1,2018,9,24,"2018-09-24",57.4,50.3,1030.2,10,10.1,21,26,64,50,0,0,0.164720046536739
4,2017,10,12,"2017-10-12",57.1,49.2,1026.7,10,14.5,21,27,68,52,0.09,0,0.243458808310036
3,2019,9,18,"2019-09-18",56,48.7,1022.6,9.9,11.3,21,27,68,51.1,0,0,0.260956310926324
5,2015,9,11,"2015-09-11",68.6,65.6,1005.8,9.5,12.6,21,24.1,72,64,99.99,0,1.66075652022939
3,2012,9,19,"2012-09-19",66.7,56.1,1015.2,7.6,6.3,21,27,73,57,0.68,0,0.322197570083334
7,2016,9,4,"2016-09-04",65.3,57.4,1022,10,12.7,21,28.9,73,55.9,0,0,-0.955120120905714
2,2017,10,10,"2017-10-10",68.8,65.6,1015,5.9,11,21,28.9,77,63,0.31,1,1.68700277415382
7,2019,2,3,"2019-02-03",35.4,28,1019.9,8.1,10.4,21,31.1,37,28.9,0,0,-0.745150089510254
7,2017,2,12,"2017-02-12",35.6,32.1,1015.8,7.9,15.2,21,29.9,41,23,0.3,0,-1.19133640622561
2,2013,1,1,"2013-01-01",38,25.6,1008.8,10,15,21,28,41,33.1,0,0,-1.69876398209797
2,2018,1,9,"2018-01-09",38.3,32.3,1016.8,9.3,14.6,21,28,43,30.9,0.01,0,0.952107664269713
2,2013,3,5,"2013-03-05",38.5,29.8,1009.5,9.9,14.9,21,27,43,35.1,0,0,-0.42144629110892
4,2019,2,7,"2019-02-07",39.1,37.9,1019.5,4.5,11.8,21,26,43,33.1,0.33,0,0.112227538687874
4,2013,3,21,"2013-03-21",38.3,29.9,1006.7,9.8,10.9,21,27,45,28,0,0,-0.587672565963659
7,2018,2,18,"2018-02-18",39.4,34.8,1021,8.3,12.4,21,29.9,45,33.1,0.55,0,-0.902627613056849
3,2013,1,16,"2013-01-16",41.6,40,1018.3,7,8.8,21,27,45,39.2,0.35,0,0.024740025606432
3,2017,2,1,"2017-02-01",38.7,31.3,1011.6,9.7,10.5,21,27,45,21.9,0,0,-0.0102549796261447
1,2017,11,20,"2017-11-20",40.5,24.6,1010.3,10,15.4,21,35.9,45,37.9,0.18,0,1.51202774799094
7,2020,10,25,"2020-10-25",52.1,39.7,1023.9,10,12.6,21,26,55,48,0,0,-2.57363911291238
3,2016,3,30,"2016-03-30",43.4,24.8,1023.9,10,13.2,21,27,55,37.9,0,0,0.654650119792812
4,2018,4,26,"2018-04-26",50,48.9,1005.4,3.2,12.7,21,27,55,48,0.81,1,1.3458014731362
5,2017,11,10,"2017-11-10",44.6,33.5,1016.1,10,12.3,21,28.9,55,32,0.05,0,1.30205771659548
7,2016,11,13,"2016-11-13",51.3,36.2,1017.2,10,14.2,21,28,57,37.9,0,0,-0.500185052882218
6,2019,11,23,"2019-11-23",40.4,24.6,1012.4,10,13.9,21,32.1,57,36,0.22,0,-0.412697539800776
5,2018,10,19,"2018-10-19",49.2,33.4,1022.9,10,13.7,21,31.1,59,39.9,0,0,1.85322904900856
3,2013,5,15,"2013-05-15",53.1,44.5,1016.5,10,12.1,21,28,59,48,0.16,0,-0.3777025345682
5,2014,11,7,"2014-11-07",52.5,46.7,999,7.9,11.7,21,29.9,59,46,0.85,0,0.575911358019514
3,2017,6,7,"2017-06-07",54.5,47.5,1012.9,8.4,12.8,21,25.1,61,50,0.01,0,0.873368902496416
7,2019,4,21,"2019-04-21",52.2,51.5,1018.4,2.3,11.6,21,28,61,48.9,0.51,1,-1.55003520985952
7,2018,11,4,"2018-11-04",47.7,32.3,1029.1,10,9.9,21,32.1,63,37,0.45,0,-0.640165073812524
3,2016,5,18,"2016-05-18",55.5,45.2,1019.6,10,11,21,27,63,48,0.06,0,0.88211765380456
6,2018,5,5,"2018-05-05",58,47.5,1013.8,9.2,13.5,21,28,66,51.1,0,0,0.234710057001892
2,2019,5,21,"2019-05-21",58.9,48.6,1008.1,7.8,13.5,21,28,66,54,0.11,1,1.48578149406651
2,2017,6,20,"2017-06-20",63.4,63.4,1013.3,1.1,15,21,27,66,60.8,0,1,2.08069658302031
6,2017,11,4,"2017-11-04",53.6,44.6,1024.3,9.3,13.9,21,32.1,66,46.9,0,0,0.330946321391478
6,2020,10,10,"2020-10-10",65.2,56.4,1016.3,9.9,17.6,21,29.9,70,55,0,0,-2.60863411814496
4,2014,10,9,"2014-10-09",60.8,45.9,1013.8,9.7,12.6,21,26,70,48.9,0.39,0,-0.666411327736957
3,2018,9,19,"2018-09-19",66.5,63.8,1011.4,7.8,11,21,27,70,62.1,1.35,0,-0.491436301574074
5,2016,7,8,"2016-07-08",65.7,64.2,1009.2,3.2,10,21,27,70,60.8,0.32,1,0.322197570083334
6,2016,7,23,"2016-07-23",74.3,68.6,1008.6,7.3,12,21,29.9,82,68,1.03,0,0.654650119792812
3,2016,8,17,"2016-08-17",76.5,70,1014.4,8.4,14.7,21,28,82,70,0,0,0.724640130257965
7,2016,7,24,"2016-07-24",73.2,63.2,1012.8,10,8.7,21,25.1,82,64.9,0,0,-0.080244990091298
5,2015,9,4,"2015-09-04",70.6,65.2,1019.1,6.8,12,21,26,75,64,0,1,0.593408860635803
5,2013,8,9,"2013-08-09",70.7,68.8,1016.9,9.3,13.1,21,27,75,61,0.03,0,0.0334887769145762
4,2018,9,27,"2018-09-27",66.3,62.6,1016.6,8.5,13.2,21,28,75,60.1,0.11,0,0.847122648571983
6,2015,6,13,"2015-06-13",68,61,1012.6,6,10.9,21,25.1,79,61,0.02,1,-1.57628146378395
1,2018,12,17,"2018-12-17",42.2,39.7,1001.1,6.2,14.6,21,28.9,46.4,37.4,0.22,0,0.995851420810434
6,2019,1,5,"2019-01-05",43.8,42.4,1005.8,5,11.8,21,31.1,46.9,30.9,0.25,0,-1.0513563852953
6,2016,12,24,"2016-12-24",44.1,39.3,1024.7,8.2,10.7,21,28.9,48.9,36,0,0,-0.185230005789028
7,2016,12,25,"2016-12-25",40.4,30.7,1026.1,10,12.5,21,28,48.9,35.1,0.25,0,-1.83874400302827
3,2017,3,8,"2017-03-08",45.9,42.6,1016,5.5,15.3,21,28.9,48.9,30,0.07,1,0.295951316158901
7,2016,2,28,"2016-02-28",42.8,31.7,1013.4,10,16.6,21,27,48.9,25,0,0,-0.578923814655515
6,2018,2,24,"2018-02-24",42.3,41.5,1020.5,5,11.4,21,27,48.9,35.1,0.09,1,-0.307712524103046
2,2017,1,3,"2017-01-03",44.3,40.7,1020.7,5.4,15.2,21,31.1,48.9,42.1,0.11,0,0.733388881566109
6,2019,12,7,"2019-12-07",36.4,25.7,1022.2,10,12.9,21,28,48.9,27,0.03,0,-0.080244990091298
6,2019,11,9,"2019-11-09",35.3,21.8,1024.6,10,10.2,21,29.9,48.9,32,0.06,0,-0.640165073812524
4,2016,2,11,"2016-02-11",31.5,21.3,1005.7,9.5,11.2,21,31.1,37.9,23,0.01,0,0.409685083164775
6,2015,1,17,"2015-01-17",20.2,1.9,1023.6,10,13.3,21,31.1,39.9,15.1,0,0,-0.701406332969534
5,2013,2,22,"2013-02-22",35.4,25.4,1022.3,9.8,14.2,21,28.9,39.9,30.9,0,1,-0.386451285876344
7,2017,11,26,"2017-11-26",48.9,39.7,1007.2,9.9,12.2,21,31.1,55.9,41,0,0,-0.788893846050975
6,2016,3,26,"2016-03-26",44.8,37.6,1022.2,9.3,15.1,21,28.9,55.9,36,0.9,1,-0.395200037184488
4,2014,12,25,"2014-12-25",53.1,49.3,1005.9,4.1,15.1,21,27,57.9,46.9,0.88,1,-2.38116658413321
1,2013,10,28,"2013-10-28",50.7,33,1020.4,10,10.3,21,27,57.9,36,0,0,0.392187580548487
1,2016,12,19,"2016-12-19",35.3,22.9,1032.7,9.9,14.1,21,26,57.9,30,0,0,1.28456021397919
1,2015,9,21,"2015-09-21",63.9,52.9,1020.3,10,17.3,21,28.9,80.1,61,0,0,0.427182585781063
4,2018,6,28,"2018-06-28",64.1,62.6,1015.3,6.3,14.6,21,27,69.1,59,0.13,0,1.41579148360135
4,2017,10,5,"2017-10-05",63.7,62.6,1019.9,8.4,15.8,21,25.1,69.1,54,0,0,0.715891378949821
3,2013,6,19,"2013-06-19",62.6,54.4,1014.3,8.4,12.2,21,28,69.1,57.9,0.06,0,0.409685083164775
3,2014,10,22,"2014-10-22",57,55.4,1010.3,6.1,12.8,21,28.9,60.8,51.8,0.23,0,1.16207769566517
4,2014,5,1,"2014-05-01",51.5,51.1,9999.9,3,13.7,21,29.9,60.8,42.8,99.99,1,0.654650119792812
6,2017,8,19,"2017-08-19",71.8,70.9,1010.1,5.6,12.2,21,28,78.1,57.9,1.1,1,0.549665104095082
1,2019,8,26,"2019-08-26",64.3,57.8,1022.1,10,13.7,21,28,71.1,60.1,0,0,-0.710155084277678
3,2013,1,23,"2013-01-23",16.2,-1.1,1018.6,10,15.6,21,28.9,21.9,12.9,0.01,0,-0.263968767562325
1,2019,1,21,"2019-01-21",13.7,6.3,1003.4,7,17,21,33,28.9,6.1,1.5,0,-1.4275526915455
6,2014,3,15,"2014-03-15",43.4,33.9,9999.9,9.4,14.6,21,28.9,51.8,33.8,99.99,0,-0.491436301574074
1,2013,12,9,"2013-12-09",40.8,36.3,1023.6,6.8,11.2,21,34,51.8,33.1,0.13,0,0.558413855403226
7,2014,5,11,"2014-05-11",62.1,51.1,9999.9,9.3,10.3,21,27,71.6,55.4,99.99,0,0.077232533455297
5,2013,1,25,"2013-01-25",19,3.3,1023.1,10,13.6,21,32.1,26.1,14,0,0,0.864620151188272
4,2012,11,15,"2012-11-15",40.4,25,1029.7,10,5.3,21,27,48.2,36,0,0,0.418433834472919
6,2015,11,7,"2015-11-07",61.4,54.7,1013.4,6.9,10.9,21,26,64.9,57,0,0,-0.657662576428813
4,2016,9,29,"2016-09-29",60,54.9,1027.1,9.3,17.8,21,28.9,64.9,57.9,0.01,0,0.427182585781063
2,2018,9,25,"2018-09-25",60.5,55.1,1032.1,8.7,14.4,21,27,64.9,51.1,0,0,1.22331895482218
6,2020,8,15,"2020-08-15",70.4,66.5,1015.3,7.3,13.9,21,25.1,84.9,66.9,0,1,-2.29367907105177
7,2017,7,30,"2017-07-30",67.1,57.7,1012.6,9.6,15,21,26,73.9,62.1,0.14,0,0.269705062234469
5,2016,10,14,"2016-10-14",55.9,45.7,1022.4,10,14.2,21,27,66.9,48,0,0,1.67825402284568
5,2015,10,23,"2015-10-23",56.2,43,1019.2,10,15.4,21,31.1,66.9,48.9,0.01,0,1.45953524014207
6,2020,9,19,"2020-09-19",58.8,41.4,1021.5,10,16.9,21,27,66.9,50,0.03,0,-2.14495029881332
2,2017,10,17,"2017-10-17",51.1,39,1022.8,10,12.1,21,26,66.9,41,0,0,1.40704273229321
3,2019,8,21,"2019-08-21",70.6,68.5,1016.2,8.1,7.2,21,26,82.9,62.1,99.99,1,-0.465190047649641
7,2020,8,30,"2020-08-30",72,61.6,1002.8,9,13.1,21,29.9,75.9,66.9,0.33,0,-2.38116658413321
6,2018,7,7,"2018-07-07",67.3,52.8,1023.6,9.9,12.8,21,28.9,75.9,60.1,0.01,0,-0.430195042417065
6,2019,6,22,"2019-06-22",64.7,58.2,1006.7,9.7,8.4,21,28.9,75.9,57.9,0.68,0,0.523418850170649
7,2012,12,23,"2012-12-23",37.8,20.5,1011.5,10,7.6,21,32.1,42.1,33.1,0.01,0,-1.46254769677808
2,2014,2,25,"2014-02-25",27,8.7,1014.2,10,15.5,21,31.1,42.1,21.9,0.04,0,-0.543928809422939
6,2016,2,27,"2016-02-27",30.7,11.4,1016.4,10,11.6,21,27,42.1,25,0,0,-1.63752272294096
2,2016,2,9,"2016-02-09",33.1,27.8,1003.6,8.1,11.5,21,28,42.1,30.9,0.06,0,-0.0365012335505771
7,2016,4,24,"2016-04-24",49.1,31.2,1014.6,10,13.4,21,27,60.1,44.1,0.26,0,-1.11259764445231
7,2016,5,22,"2016-05-22",56.3,52.2,1009.8,9,14.2,21,28.9,62.1,46.9,0.07,0,-0.0365012335505771
3,2012,11,28,"2012-11-28",37.5,28.8,1022.7,9.3,7.1,21,28,44.6,34,0.59,0,-0.552677560731083
3,2014,2,19,"2014-02-19",35,29.4,1015.6,8.9,12.3,21,31.1,44.6,25,0.11,0,-0.202727508405316
2,2014,4,1,"2014-04-01",38.1,28.3,9999.9,9.8,12.3,21,34,44.6,35.6,99.99,0,-0.228973762329749
6,2012,12,29,"2012-12-29",32.5,26.2,1013.1,7.8,5.3,21,28,44.6,24.8,0,1,-1.16509015230117
6,2015,3,7,"2015-03-07",25,15.9,1023.3,9.9,10.9,21,28.9,33.1,12,0,0,0.024740025606432
6,2015,2,14,"2015-02-14",20.6,8.9,1016.8,8.6,8.4,21,0,33.1,8.1,0,1,-1.21758266015004
6,2014,1,4,"2014-01-04",18.8,10.9,1030.5,9.3,12.1,21,26,35.1,8.1,0.01,0,-1.37506018369663
1,2019,1,14,"2019-01-14",32.8,22.5,1021.6,10,15.3,21,26,35.1,19.9,0,0,1.11833393912445
3,2016,2,3,"2016-02-03",42.6,37.8,1025.6,9.5,11.9,21,0,51.1,30.9,0,0,0.0334887769145762
5,2015,4,24,"2015-04-24",44,27.7,1006,10,14.6,21,28,51.1,37.9,0,0,0.88211765380456
3,2017,12,20,"2017-12-20",44.3,31.7,1007.3,9.9,14.9,21,31.1,51.1,37,0,0,1.09208768520002
6,2013,11,9,"2013-11-09",41.7,22.4,1020.4,10,12.9,21,28.9,51.1,37.9,0.03,0,-0.0365012335505771
6,2020,1,11,"2020-01-11",49.4,46.1,1028.6,6.7,13.8,21,27,53.1,46.9,0,1,-1.19133640622561
3,2017,1,4,"2017-01-04",46.5,43.7,996.4,6.2,13.6,21,28,53.1,42.1,0.87,1,0.129725041304162
5,2015,4,10,"2015-04-10",43.9,41.7,1015.2,3.6,9.4,21,27,53.1,37,0.01,1,-0.780145094742831
6,2017,12,23,"2017-12-23",45.6,45.4,1013,3.2,10.6,21,28.9,53.1,26.1,0.17,1,-0.0889937413994421
4,2014,4,17,"2014-04-17",37.5,23.8,1037.9,10,15.2,21,28.9,53.1,34,0.67,0,-0.587672565963659
3,2016,9,28,"2016-09-28",63.1,60.7,1018.8,5.7,11.3,21,27,66.2,60.1,1,0,0.540916352786938
5,2014,5,2,"2014-05-02",54,45.3,9999.9,6.1,7.5,21,28,66.2,46.4,99.99,1,1.07459018258373
4,2014,3,13,"2014-03-13",31.7,27.1,9999.9,5,13.5,21,29.9,53.6,19.4,99.99,0,-0.263968767562325
4,2014,6,26,"2014-06-26",66.7,64.4,1011.7,3.5,10.2,21,25.1,75.2,62.1,0.01,1,0.829625145955695
6,2017,11,11,"2017-11-11",30.2,18,1029.7,10,12.6,22,28.9,36,26.1,0,0,0.418433834472919
6,2016,11,12,"2016-11-12",42.1,25.4,1019.6,10,13.9,22,29.9,46,39,0,0,0.243458808310036
5,2014,11,28,"2014-11-28",37,30.9,1015.6,9.3,12.6,22,29.9,46,34,0.05,0,-1.14759264968489
3,2020,12,23,"2020-12-23",38.5,24.1,1023.4,10,9.7,22,29.9,46,30.9,0,0,-1.882487759569
7,2019,11,17,"2019-11-17",41.5,29.4,1027.1,10,14.2,22,29.9,46,34,0,0,-1.14759264968489
7,2018,2,4,"2018-02-04",37.8,34.1,1026.4,9.1,13.4,22,28,46,30,0,0,-0.298963772794902
7,2019,3,24,"2019-03-24",39.1,23.6,1016.9,10,15.5,22,28,46,32,0,0,-0.955120120905714
7,2016,4,10,"2016-04-10",40.6,23.9,1019.2,10,15.7,22,28.9,48,35.1,0,0,-0.666411327736957
3,2015,4,8,"2015-04-08",41.2,34.2,1028.3,10,14.8,22,28,48,39,0.06,0,-1.03385888267901
4,2019,4,4,"2019-04-04",44.5,26,1023.7,9.8,16.5,22,32.1,50,37,0.19,0,0.742137632874253
